Header of the LAMMPS data file 

217 atoms 
2 atom types

0.0 17.469  xlo xhi
0.0 17.469  ylo yhi
0.0 17.469  zlo zhi

Masses 

1  6.94
2  28.085

Atoms # atomic 

136 2 10.19025 16.01325 7.27875 
137 2 5.82300 11.64600 11.64600 
138 2 5.82300 14.55750 14.55750 
139 2 8.73450 14.55750 11.64600 
140 2 8.73450 11.64600 14.55750 
141 2 10.19025 13.10175 16.01325 
142 2 7.27875 13.10175 13.10175 
143 2 7.27875 16.01325 16.01325 
144 2 10.19025 16.01325 13.10175 
145 2 11.64600 0.00000 0.00000 
146 2 11.64600 2.91150 2.91150 
147 2 14.55750 2.91150 0.00000 
148 2 14.55750 0.00000 2.91150 
149 2 16.01325 1.45575 4.36725 
150 2 13.10175 1.45575 1.45575 
151 2 13.10175 4.36725 4.36725 
152 2 16.01325 4.36725 1.45575 
153 2 11.64600 0.00000 5.82300 
154 2 11.64600 2.91150 8.73450 
155 2 14.55750 2.91150 5.82300 
156 2 14.55750 0.00000 8.73450 
157 2 16.01325 1.45575 10.19025 
158 2 13.10175 1.45575 7.27875 
159 2 13.10175 4.36725 10.19025 
160 2 16.01325 4.36725 7.27875 
161 2 11.64600 0.00000 11.64600 
162 2 11.64600 2.91150 14.55750 
163 2 14.55750 2.91150 11.64600 
164 2 14.55750 0.00000 14.55750 
165 2 16.01325 1.45575 16.01325 
166 2 13.10175 1.45575 13.10175 
167 2 13.10175 4.36725 16.01325 
168 2 16.01325 4.36725 13.10175 
169 2 11.64600 5.82300 0.00000 
170 2 11.64600 8.73450 2.91150 
171 2 14.55750 8.73450 0.00000 
172 2 14.55750 5.82300 2.91150 
173 2 16.01325 7.27875 4.36725 
174 2 13.10175 7.27875 1.45575 
175 2 13.10175 10.19025 4.36725 
176 2 16.01325 10.19025 1.45575 
177 2 11.64600 5.82300 5.82300 
178 2 11.64600 8.73450 8.73450 
179 2 14.55750 8.73450 5.82300 
180 2 14.55750 5.82300 8.73450 
181 2 16.01325 7.27875 10.19025 
182 2 13.10175 7.27875 7.27875 
183 2 13.10175 10.19025 10.19025 
184 2 16.01325 10.19025 7.27875 
185 2 11.64600 5.82300 11.64600 
186 2 11.64600 8.73450 14.55750 
187 2 14.55750 8.73450 11.64600 
188 2 14.55750 5.82300 14.55750 
189 2 16.01325 7.27875 16.01325 
190 2 13.10175 7.27875 13.10175 
191 2 13.10175 10.19025 16.01325 
192 2 16.01325 10.19025 13.10175 
193 2 11.64600 11.64600 0.00000 
194 2 11.64600 14.55750 2.91150 
195 2 14.55750 14.55750 0.00000 
196 2 14.55750 11.64600 2.91150 
197 2 16.01325 13.10175 4.36725 
198 2 13.10175 13.10175 1.45575 
199 2 13.10175 16.01325 4.36725 
200 2 16.01325 16.01325 1.45575 
201 2 11.64600 11.64600 5.82300 
202 2 11.64600 14.55750 8.73450 
203 2 14.55750 14.55750 5.82300 
204 2 14.55750 11.64600 8.73450 
205 2 16.01325 13.10175 10.19025 
206 2 13.10175 13.10175 7.27875 
207 2 13.10175 16.01325 10.19025 
208 2 16.01325 16.01325 7.27875 
209 2 11.64600 11.64600 11.64600 
210 2 11.64600 14.55750 14.55750 
211 2 14.55750 14.55750 11.64600 
212 2 14.55750 11.64600 14.55750 
213 2 16.01325 13.10175 16.01325 
214 2 13.10175 13.10175 13.10175 
215 2 13.10175 16.01325 16.01325 
216 2 16.01325 16.01325 13.10175 
217 1 8.73450 8.73450 8.73450 
